fiscal_year,quarter,category,form_number,description,received,approved,denied,pending,source_file,pending_imp,form_id
2018,2,Employment Based,I-129,Nonimmigrant Worker Petitions,102705.0,104600.0,38023.0,89467.0,Quarterly_All_Forms_FY18Q4.csv,89467.0,I-129
2018,3,Employment Based,I-129,Nonimmigrant Worker Petitions,238739.0,121541.0,26160.0,191578.0,Quarterly_All_Forms_FY18Q4.csv,191578.0,I-129
2018,4,Employment Based,I-129,Nonimmigrant Worker Petitions,118824.0,118377.0,28763.0,174984.0,Quarterly_All_Forms_FY18Q4.csv,174984.0,I-129
2019,1,Employment Based,I-129,,87971.0,103440.0,40189.0,130382.0,Quarterly_All_Forms_FY2019Q4.csv,130382.0,I-129
2019,2,Employment Based,I-129,,101228.0,111648.0,31438.0,101882.0,Quarterly_All_Forms_FY2019Q4.csv,101882.0,I-129
2019,3,Employment Based,I-129,,241149.0,147150.0,26216.0,180469.0,Quarterly_All_Forms_FY2019Q4.csv,180469.0,I-129
2019,4,Employment Based,I-129,,120853.0,145460.0,30400.0,129129.0,Quarterly_All_Forms_FY2019Q4.csv,129129.0,I-129
2021,4,Employment Based,I-129,Petition for a Nonimmigrant Worker,678880.0,,,169938.0,Quarterly_All_Forms_FY2021Q4.csv,169938.0,I-129
2022,1,Employment Based,I-129,Petition for a Nonimmigrant Worker,122330.0,,,,Quarterly_All_Forms_FY2022_Q1.csv,101882.0,I-129
2022,2,Employment Based,I-129,Petition for a Nonimmigrant Worker,259447.0,,,,Quarterly_All_Forms_FY2022_Q2.csv,180469.0,I-129
2022,3,Employment Based,I-129,Petition for a Nonimmigrant Worker,672115.0,591651.0,107969.0,201142.0,Quarterly_All_Forms_FY2022_Q3.csv,201142.0,I-129
2022,4,Employment Based,I-129,Petition for a Nonimmigrant Worker,636483.0,,,,Quarterly_All_Forms_FY2022_Q4.csv,169938.0,I-129
2023,2,Employment Based,I-129,Petition for a Nonimmigrant Worker,223279.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,169938.0,I-129
2023,3,Employment Based,I-129,Petition for a Nonimmigrant Worker,585055.0,506840.0,138917.0,183458.0,quarterly_all_forms_fy2023_q3.csv,183458.0,I-129
2023,4,Employment Based,I-129,Petition for a Nonimmigrant Worker,693835.0,679968.0,146033.0,160808.0,quarterly_all_forms_fy2023_q4.csv,160808.0,I-129
2024,1,Employment Based,I-129,Petition for a Nonimmigrant Worker,227878.0,219168.0,47470.0,139732.0,quarterly_all_forms_fy2024_q1.csv,139732.0,I-129
2024,2,Employment Based,I-129,Petition for a Nonimmigrant Worker,361113.0,381303.0,54550.0,113742.0,quarterly_all_forms_fy2024_q2.csv,113742.0,I-129
2024,3,Employment Based,I-129,Petition for a Nonimmigrant Worker,648202.0,530050.0,74622.0,234896.0,quarterly_all_forms_fy2024_q3.csv,234896.0,I-129
2024,4,Employment Based,I-129,Petition for a Nonimmigrant Worker,728862.0,702472.0,101565.0,199932.0,quarterly_all_forms_fy2024_q4.csv,199932.0,I-129
2025,1,Employment Based,I-129,Petition for a Nonimmigrant Worker,245028.0,257224.0,39622.0,179704.0,quarterly_all_forms_fy2025_q1.csv,179704.0,I-129
2025,2,Employment Based,I-129,Petition for a Nonimmigrant Worker,385264.0,433632.0,56911.0,126904.0,quarterly_all_forms_fy2025_q2.csv,126904.0,I-129
2025,3,Employment Based,I-129,Petition for a Nonimmigrant Worker,739075.0,575404.0,89623.0,309368.0,quarterly_all_forms_fy2025_q3.csv,309368.0,I-129
2021,2,Employment Based,"I-129 I-140
I-526 3
I-765 4
I-829
I-924 5
I-924A",Petition for a Nonimmigrant Worker,314954.0,,,169460.0,Quarterly_All_Forms_FY2021Q2.csv,169460.0,I-129
2015,1,Family Based,I-129F,Fianc�e Petitions,11230.0,11768.0,1933.0,18506.0,all_forms_performancedata_fy2015_qtr4.csv,18506.0,I-129F
2015,2,Family Based,I-129F,Fianc�e Petitions,12175.0,9952.0,1684.0,19799.0,all_forms_performancedata_fy2015_qtr4.csv,19799.0,I-129F
2015,3,Family Based,I-129F,Fianc�e Petitions,13222.0,12932.0,1626.0,19438.0,all_forms_performancedata_fy2015_qtr4.csv,19438.0,I-129F
2015,4,Family Based,I-129F,Fianc�e Petitions,12439.0,15996.0,2010.0,14543.0,all_forms_performancedata_fy2015_qtr4.csv,14543.0,I-129F
2016,1,Family Based,I-129F,Fianc�e Petitions,12446.0,12488.0,1968.0,13069.0,all_forms_performancedata_fy2016_qtr4.csv,13069.0,I-129F
2016,2,Family Based,I-129F,Fianc�e Petitions,13159.0,9700.0,1792.0,15767.0,all_forms_performancedata_fy2016_qtr4.csv,15767.0,I-129F
2016,3,Family Based,I-129F,Fianc�e Petitions,14263.0,10077.0,1653.0,18592.0,all_forms_performancedata_fy2016_qtr4.csv,18592.0,I-129F
2016,4,Family Based,I-129F,Fianc�e Petitions,13017.0,15633.0,2145.0,14385.0,all_forms_performancedata_fy2016_qtr4.csv,14385.0,I-129F
2017,1,Family Based,I-129F,Fianc�e Petitions,12836.0,10179.0,2044.0,15847.0,Quarterly_All_Forms_FY17Q4.csv,15847.0,I-129F
2017,2,Family Based,I-129F,Fianc�e Petitions,13200.0,6864.0,2604.0,20276.0,Quarterly_All_Forms_FY17Q4.csv,20276.0,I-129F
2017,3,Family Based,I-129F,Fianc�e Petitions,12315.0,9903.0,2437.0,21021.0,Quarterly_All_Forms_FY17Q4.csv,21021.0,I-129F
2017,4,Family Based,I-129F,Fianc�e Petitions,11480.0,6052.0,2135.0,24764.0,Quarterly_All_Forms_FY17Q4.csv,24764.0,I-129F
2018,1,Family Based,I-129F,Fianc�e Petitions,11460.0,5708.0,1991.0,28587.0,Quarterly_All_Forms_FY18Q4.csv,28587.0,I-129F
2018,2,Family Based,I-129F,Fianc�e Petitions,12321.0,10402.0,2557.0,28224.0,Quarterly_All_Forms_FY18Q4.csv,28224.0,I-129F
2018,3,Family Based,I-129F,Fianc�e Petitions,12702.0,9053.0,2157.0,30353.0,Quarterly_All_Forms_FY18Q4.csv,30353.0,I-129F
2018,4,Family Based,I-129F,Fianc�e Petitions,11012.0,9739.0,2747.0,29814.0,Quarterly_All_Forms_FY18Q4.csv,29814.0,I-129F
2021,2,Family Based,I-129F,Petition for Alien Fiancé(e),24995.0,,,42212.0,Quarterly_All_Forms_FY2021Q2.csv,42212.0,I-129F
2021,4,Family Based,I-129F,Petition for Alien Fiancé(e),48706.0,,,60816.0,Quarterly_All_Forms_FY2021Q4.csv,60816.0,I-129F
2022,1,Family Based,I-129F,Petition for Alien Fianc�(e),11287.0,,,,Quarterly_All_Forms_FY2022_Q1.csv,30353.0,I-129F
2022,2,Family Based,I-129F,Petition for Alien Fiancé(e),23308.0,,,,Quarterly_All_Forms_FY2022_Q2.csv,29814.0,I-129F
2022,3,Family Based,I-129F,Petition for Alien Fiancé(e),48680.0,15626.0,10264.0,100206.0,Quarterly_All_Forms_FY2022_Q3.csv,100206.0,I-129F
2022,4,Family Based,I-129F,Petition for Alien Fiancé(e),48118.0,,,,Quarterly_All_Forms_FY2022_Q4.csv,60816.0,I-129F
2023,2,Family Based,I-129F,Petition for Alien Fiancé(e),23319.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,60816.0,I-129F
2023,3,Family Based,I-129F,Petition for Alien Fiancé(e),45391.0,43311.0,13618.0,103012.0,quarterly_all_forms_fy2023_q3.csv,103012.0,I-129F
2023,4,Family Based,I-129F,Petition for Alien Fiancé(e),54195.0,55559.0,17798.0,90286.0,quarterly_all_forms_fy2023_q4.csv,90286.0,I-129F
2024,1,Family Based,I-129F,Petition for Alien Fiancé(e),19378.0,27542.0,4566.0,78370.0,quarterly_all_forms_fy2024_q1.csv,78370.0,I-129F
2024,2,Family Based,I-129F,Petition for Alien Fiancé(e),31593.0,50943.0,9095.0,60274.0,quarterly_all_forms_fy2024_q2.csv,60274.0,I-129F
2024,3,Family Based,I-129F,Petition for Alien Fiancé(e),43729.0,67077.0,11637.0,44656.0,quarterly_all_forms_fy2024_q3.csv,44656.0,I-129F
2024,4,Family Based,I-129F,Petition for Alien Fiancé(e),54124.0,63047.0,15337.0,47840.0,quarterly_all_forms_fy2024_q4.csv,47840.0,I-129F
2025,1,Family Based,I-129F,Petition for Alien Fiancé(e),23218.0,9456.0,6422.0,57678.0,quarterly_all_forms_fy2025_q1.csv,57678.0,I-129F
2025,2,Family Based,I-129F,Petition for Alien Fiancé(e),36147.0,19066.0,9997.0,62038.0,quarterly_all_forms_fy2025_q2.csv,62038.0,I-129F
2025,3,Family Based,I-129F,Petition for Alien Fiancé(e),47684.0,21505.0,11970.0,72106.0,quarterly_all_forms_fy2025_q3.csv,72106.0,I-129F
2015,1,Family Based,I-130,Immediate and Preference Relatives,181769.0,188410.0,20440.0,784323.0,all_forms_performancedata_fy2015_qtr4.csv,784323.0,I-130
2015,2,Family Based,I-130,Immediate and Preference Relatives,183201.0,196576.0,22469.0,752487.0,all_forms_performancedata_fy2015_qtr4.csv,752487.0,I-130
2015,3,Family Based,I-130,Immediate and Preference Relatives,207207.0,190185.0,18464.0,763914.0,all_forms_performancedata_fy2015_qtr4.csv,763914.0,I-130
2015,4,Family Based,I-130,Immediate and Preference Relatives,196464.0,177742.0,16530.0,774748.0,all_forms_performancedata_fy2015_qtr4.csv,774748.0,I-130
2016,1,Family Based,I-130,Immediate and Preference Relatives,198889.0,165272.0,14102.0,801583.0,all_forms_performancedata_fy2016_qtr4.csv,801583.0,I-130
2016,2,Family Based,I-130,Immediate and Preference Relatives,208004.0,179314.0,14894.0,830450.0,all_forms_performancedata_fy2016_qtr4.csv,830450.0,I-130
2016,3,Family Based,I-130,Immediate and Preference Relatives,236440.0,175076.0,14622.0,889717.0,all_forms_performancedata_fy2016_qtr4.csv,889717.0,I-130
2016,4,Family Based,I-130,Immediate and Preference Relatives,225959.0,172557.0,15878.0,938577.0,all_forms_performancedata_fy2016_qtr4.csv,938577.0,I-130
2017,1,Family Based,I-130,Immediate and Preference Relatives,259622.0,134711.0,13268.0,1060991.0,Quarterly_All_Forms_FY17Q4.csv,1060991.0,I-130
2017,2,Family Based,I-130,Immediate and Preference Relatives,234142.0,133974.0,13439.0,1158517.0,Quarterly_All_Forms_FY17Q4.csv,1158517.0,I-130
2017,3,Family Based,I-130,Immediate and Preference Relatives,216778.0,134380.0,13829.0,1235491.0,Quarterly_All_Forms_FY17Q4.csv,1235491.0,I-130
2017,4,Family Based,I-130,Immediate and Preference Relatives,203942.0,137745.0,17026.0,1289088.0,Quarterly_All_Forms_FY17Q4.csv,1289088.0,I-130
2018,1,Family Based,I-130,Immediate and Preference Relatives,199214.0,134532.0,11754.0,1348724.0,Quarterly_All_Forms_FY18Q4.csv,1348724.0,I-130
2018,2,Family Based,I-130,Immediate and Preference Relatives,214062.0,163866.0,12789.0,1394669.0,Quarterly_All_Forms_FY18Q4.csv,1394669.0,I-130
2018,3,Family Based,I-130,Immediate and Preference Relatives,227064.0,140173.0,13557.0,1471125.0,Quarterly_All_Forms_FY18Q4.csv,1471125.0,I-130
2018,4,Family Based,I-130,Immediate and Preference Relatives,195632.0,141856.0,14768.0,1520249.0,Quarterly_All_Forms_FY18Q4.csv,1520249.0,I-130
2019,1,Family Based,I-130,,182072.0,145526.0,13661.0,1543635.0,Quarterly_All_Forms_FY2019Q4.csv,1543635.0,I-130
2019,2,Family Based,I-130,,166264.0,157587.0,14718.0,1546378.0,Quarterly_All_Forms_FY2019Q4.csv,1546378.0,I-130
2019,3,Family Based,I-130,,196601.0,173245.0,16089.0,1571173.0,Quarterly_All_Forms_FY2019Q4.csv,1571173.0,I-130
2019,4,Family Based,I-130,,203727.0,209481.0,28650.0,1564880.0,Quarterly_All_Forms_FY2019Q4.csv,1564880.0,I-130
2021,2,Family Based,I-130,Petition for Alien Relative,445251.0,,,2863814.0,Quarterly_All_Forms_FY2021Q2.csv,2863814.0,I-130
2021,4,Family Based,I-130,Petition for Alien Relative,973447.0,,,3039812.0,Quarterly_All_Forms_FY2021Q4.csv,3039812.0,I-130
2022,1,Family Based,I-130,Petition for Alien Relative,206247.0,,,,Quarterly_All_Forms_FY2022_Q1.csv,1571173.0,I-130
2022,2,Family Based,I-130,Petition for Alien Relative,413474.0,,,,Quarterly_All_Forms_FY2022_Q2.csv,1564880.0,I-130
2022,3,Family Based,I-130,Petition for Alien Relative,870474.0,609716.0,125673.0,3398658.0,Quarterly_All_Forms_FY2022_Q3.csv,3398658.0,I-130
2022,4,Family Based,I-130,Petition for Alien Relative,873073.0,,,,Quarterly_All_Forms_FY2022_Q4.csv,3039812.0,I-130
2023,2,Family Based,I-130,Petition for Alien Relative,454352.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,3039812.0,I-130
2023,3,Family Based,I-130,Petition for Alien Relative,926260.0,815180.0,59029.0,3825610.0,quarterly_all_forms_fy2023_q3.csv,3825610.0,I-130
2023,4,Family Based,I-130,Petition for Alien Relative,1158098.0,1004938.0,78306.0,3867570.0,quarterly_all_forms_fy2023_q4.csv,3867570.0,I-130
2024,1,Family Based,I-130,Petition for Alien Relative,470960.0,345164.0,63334.0,4052700.0,quarterly_all_forms_fy2024_q1.csv,4052700.0,I-130
2024,2,Family Based,I-130,Petition for Alien Relative,780178.0,524838.0,68824.0,4218290.0,quarterly_all_forms_fy2024_q2.csv,4218290.0,I-130
2024,3,Family Based,I-130,Petition for Alien Relative,994621.0,701198.0,108247.0,3899628.0,quarterly_all_forms_fy2024_q3.csv,3899628.0,I-130
2024,4,Family Based,I-130,Petition for Alien Relative,1211180.0,898302.0,130375.0,4388746.0,quarterly_all_forms_fy2024_q4.csv,4388746.0,I-130
2025,1,Family Based,I-130,Petition for Alien Relative (Immediate Relative),386886.0,253866.0,19666.0,1704240.0,quarterly_all_forms_fy2025_q1.csv,1704240.0,I-130
2025,1,Family Based,I-130,Petition for Alien Relative (All Other Relative),135186.0,37182.0,14742.0,2897746.0,quarterly_all_forms_fy2025_q1.csv,2897746.0,I-130
2025,2,Family Based,I-130,Petition for Alien Relative (Immediate Relative),600807.0,421119.0,35301.0,1804910.0,quarterly_all_forms_fy2025_q2.csv,1804910.0,I-130
2025,2,Family Based,I-130,Petition for Alien Relative (All Other Relative),199957.0,48637.0,25233.0,2986764.0,quarterly_all_forms_fy2025_q2.csv,2986764.0,I-130
2025,3,Family Based,I-130,Petition for Alien Relative (Immediate Relative),773887.0,697976.0,52985.0,1743480.0,quarterly_all_forms_fy2025_q3.csv,1743480.0,I-130
2025,3,Family Based,I-130,Petition for Alien Relative (All Other Relative),250431.0,64868.0,51716.0,3059056.0,quarterly_all_forms_fy2025_q3.csv,3059056.0,I-130
2015,1,Other,I-131,Reentry Permit/Refugee Travel Document,18184.0,21642.0,1410.0,25670.0,all_forms_performancedata_fy2015_qtr4.csv,25670.0,I-131
2015,1,Other,I-131,Advance Parole,69059.0,66030.0,4890.0,57190.0,all_forms_performancedata_fy2015_qtr4.csv,57190.0,I-131
2015,2,Other,I-131,Reentry Permit/Refugee Travel Document,19922.0,19155.0,555.0,25567.0,all_forms_performancedata_fy2015_qtr4.csv,25567.0,I-131
2015,2,Other,I-131,Advance Parole,81728.0,71236.0,5287.0,66393.0,all_forms_performancedata_fy2015_qtr4.csv,66393.0,I-131
2015,3,Other,I-131,Reentry Permit/Refugee Travel Document,24199.0,16150.0,1430.0,33044.0,all_forms_performancedata_fy2015_qtr4.csv,33044.0,I-131
2015,3,Other,I-131,Advance Parole,92562.0,85029.0,6138.0,68456.0,all_forms_performancedata_fy2015_qtr4.csv,68456.0,I-131
2015,4,Other,I-131,Reentry Permit/Refugee Travel Document,23661.0,24838.0,1418.0,30629.0,all_forms_performancedata_fy2015_qtr4.csv,30629.0,I-131
2015,4,Other,I-131,Advance Parole,88769.0,77928.0,5818.0,73962.0,all_forms_performancedata_fy2015_qtr4.csv,73962.0,I-131
2016,1,Other,I-131,Reentry Permit/Refugee Travel Document,17900.0,23111.0,1002.0,24100.0,all_forms_performancedata_fy2016_qtr4.csv,24100.0,I-131
2016,1,Other,I-131,Advance Parole,84993.0,80396.0,6303.0,74266.0,all_forms_performancedata_fy2016_qtr4.csv,74266.0,I-131
2016,2,Other,I-131,Reentry Permit/Refugee Travel Document,21351.0,22265.0,1275.0,22411.0,all_forms_performancedata_fy2016_qtr4.csv,22411.0,I-131
2016,2,Other,I-131,Advance Parole,88508.0,92600.0,6598.0,66495.0,all_forms_performancedata_fy2016_qtr4.csv,66495.0,I-131
2016,3,Other,I-131,Reentry Permit/Refugee Travel Document,25278.0,14409.0,825.0,32140.0,all_forms_performancedata_fy2016_qtr4.csv,32140.0,I-131
2016,3,Other,I-131,Advance Parole,92847.0,81758.0,6108.0,71224.0,all_forms_performancedata_fy2016_qtr4.csv,71224.0,I-131
2016,4,Other,I-131,Reentry Permit/Refugee Travel Document,23707.0,15878.0,888.0,39075.0,all_forms_performancedata_fy2016_qtr4.csv,39075.0,I-131
2016,4,Other,I-131,Advance Parole,93367.0,90015.0,7756.0,71416.0,all_forms_performancedata_fy2016_qtr4.csv,71416.0,I-131
2017,1,Other,I-131,Reentry Permit/Refugee Travel Document,19435.0,14070.0,896.0,43335.0,Quarterly_All_Forms_FY17Q4.csv,43335.0,I-131
2017,1,Other,I-131,Advance Parole,133146.0,78473.0,7229.0,125104.0,Quarterly_All_Forms_FY17Q4.csv,125104.0,I-131
2017,2,Other,I-131,Reentry Permit/Refugee Travel Document,20480.0,37350.0,1615.0,24507.0,Quarterly_All_Forms_FY17Q4.csv,24507.0,I-131
2017,2,Other,I-131,Advance Parole,94924.0,117129.0,7893.0,96447.0,Quarterly_All_Forms_FY17Q4.csv,96447.0,I-131
2017,3,Other,I-131,Reentry Permit/Refugee Travel Document,21961.0,22927.0,1475.0,22945.0,Quarterly_All_Forms_FY17Q4.csv,22945.0,I-131
2017,3,Other,I-131,Advance Parole,101783.0,84489.0,7329.0,107976.0,Quarterly_All_Forms_FY17Q4.csv,107976.0,I-131
2017,4,Other,I-131,Reentry Permit/Refugee Travel Document,20851.0,21461.0,2320.0,20043.0,Quarterly_All_Forms_FY17Q4.csv,20043.0,I-131
2017,4,Other,I-131,Advance Parole,86564.0,74458.0,8389.0,110129.0,Quarterly_All_Forms_FY17Q4.csv,110129.0,I-131
2018,1,Other,I-131,Reentry Permit/Refugee Travel Document,17519.0,17853.0,1736.0,18551.0,Quarterly_All_Forms_FY18Q4.csv,18551.0,I-131
2018,1,Other,I-131,Advance Parole,94785.0,73967.0,13177.0,118790.0,Quarterly_All_Forms_FY18Q4.csv,118790.0,I-131
2018,2,Other,I-131,Reentry Permit/Refugee Travel Document,21851.0,19951.0,2006.0,18812.0,Quarterly_All_Forms_FY18Q4.csv,18812.0,I-131
2018,2,Other,I-131,Advance Parole,90007.0,65343.0,15050.0,132654.0,Quarterly_All_Forms_FY18Q4.csv,132654.0,I-131
2018,3,Other,I-131,Reentry Permit/Refugee Travel Document,23415.0,16627.0,1678.0,24232.0,Quarterly_All_Forms_FY18Q4.csv,24232.0,I-131
2018,3,Other,I-131,Advance Parole,105173.0,84816.0,21423.0,132441.0,Quarterly_All_Forms_FY18Q4.csv,132441.0,I-131
2018,4,Other,I-131,Reentry Permit/Refugee Travel Document,21539.0,19788.0,1404.0,24881.0,Quarterly_All_Forms_FY18Q4.csv,24881.0,I-131
2018,4,Other,I-131,Advance Parole,110759.0,94770.0,16567.0,129147.0,Quarterly_All_Forms_FY18Q4.csv,129147.0,I-131
2021,2,Other,I-131,Application for Travel Document,49347.0,,,71178.0,Quarterly_All_Forms_FY2021Q2.csv,71178.0,I-131
2021,2,Other,I-131,Application for Travel Document (Advance Parole),502680.0,,,612244.0,Quarterly_All_Forms_FY2021Q2.csv,612244.0,I-131
2021,2,Other,I-131,Application for Travel Document (Parole-in-Place),8569.0,,,5788.0,Quarterly_All_Forms_FY2021Q2.csv,5788.0,I-131
2021,4,Other,I-131,Application for Travel Document,92010.0,,,108094.0,Quarterly_All_Forms_FY2021Q4.csv,108094.0,I-131
2021,4,Other,I-131,Application for Travel Document (Advance Parole),736119.0,,,729288.0,Quarterly_All_Forms_FY2021Q4.csv,729288.0,I-131
2021,4,Other,I-131,Application for Travel Document (Parole-in-Place),18954.0,,,7042.0,Quarterly_All_Forms_FY2021Q4.csv,7042.0,I-131
2022,1,Other,I-131,Application for Travel Document,17289.0,,,,Quarterly_All_Forms_FY2022_Q1.csv,5788.0,I-131
2022,1,Other,I-131,Application for Travel Document (Advance Parole),201697.0,,,,Quarterly_All_Forms_FY2022_Q1.csv,108094.0,I-131
2022,1,Other,I-131,Application for Travel Document (Parole-in-Place),4328.0,,,,Quarterly_All_Forms_FY2022_Q1.csv,729288.0,I-131
2022,2,Other,I-131,Application for Travel Document,36082.0,,,,Quarterly_All_Forms_FY2022_Q2.csv,7042.0,I-131
2022,2,Other,I-131,Application for Travel Document (Advance Parole),329295.0,,,,Quarterly_All_Forms_FY2022_Q2.csv,7042.0,I-131
2022,2,Other,I-131,Application for Travel Document (Parole-in-Place),9843.0,,,,Quarterly_All_Forms_FY2022_Q2.csv,7042.0,I-131
2022,2,Other,I-131,Application for Travel Document (Humanitarian Parole),38652.0,,,,Quarterly_All_Forms_FY2022_Q2.csv,7042.0,I-131
2022,3,Other,I-131,Application for Travel Document,73056.0,41505.0,3847.0,150736.0,Quarterly_All_Forms_FY2022_Q3.csv,150736.0,I-131
2022,3,Other,I-131,Application for Travel Document (Advance Parole),585971.0,297706.0,185583.0,837076.0,Quarterly_All_Forms_FY2022_Q3.csv,837076.0,I-131
2022,3,Other,I-131,Application for Travel Document (Parole-in-Place),20785.0,7391.0,1355.0,10976.0,Quarterly_All_Forms_FY2022_Q3.csv,10976.0,I-131
2022,3,Other,I-131,Application for Travel Document (Humanitarian Parole),47838.0,3024.0,12025.0,91678.0,Quarterly_All_Forms_FY2022_Q3.csv,91678.0,I-131
2022,4,Other,I-131,Application for Travel Document,72857.0,,,,Quarterly_All_Forms_FY2022_Q4.csv,150736.0,I-131
2022,4,Other,I-131,Application for Travel Document (Advance Parole),578015.0,,,,Quarterly_All_Forms_FY2022_Q4.csv,837076.0,I-131
2022,4,Other,I-131,Application for Travel Document (Parole-in-Place),20721.0,,,,Quarterly_All_Forms_FY2022_Q4.csv,10976.0,I-131
2022,4,Other,I-131,Application for Travel Document (Humanitarian Parole),46248.0,,,,Quarterly_All_Forms_FY2022_Q4.csv,91678.0,I-131
2023,2,Other,I-131,Application for Travel Document,34591.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,91678.0,I-131
2023,2,Other,I-131,Application for Travel Document (Advance Parole),256547.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,91678.0,I-131
2023,2,Other,I-131,Application for Travel Document (Parole-in-Place),11484.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,91678.0,I-131
2023,2,Other,I-131,Application for Travel Document (Humanitarian Parole),5514.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,91678.0,I-131
2023,3,Other,I-131,Application for Travel Document,72169.0,51804.0,9544.0,175272.0,quarterly_all_forms_fy2023_q3.csv,175272.0,I-131
2023,3,Other,I-131,Application for Travel Document (Advance Parole),537659.0,291688.0,224302.0,788102.0,quarterly_all_forms_fy2023_q3.csv,788102.0,I-131
2023,3,Other,I-131,Application for Travel Document (Parole-in-Place),23804.0,10074.0,1427.0,13784.0,quarterly_all_forms_fy2023_q3.csv,13784.0,I-131
2023,4,Other,I-131,Application for Travel Document,90574.0,72762.0,11385.0,169240.0,quarterly_all_forms_fy2023_q4.csv,169240.0,I-131
2023,4,Other,I-131,Application for Travel Document (Advance Parole),700197.0,380015.0,202524.0,752590.0,quarterly_all_forms_fy2023_q4.csv,752590.0,I-131
2023,4,Other,I-131,Application for Travel Document (Parole-in-Place),29588.0,12807.0,1962.0,13212.0,quarterly_all_forms_fy2023_q4.csv,13212.0,I-131
2024,1,Other,I-131,Application for Travel Document,31058.0,34210.0,5802.0,169410.0,quarterly_all_forms_fy2024_q1.csv,169410.0,I-131
2024,1,Other,I-131,Application for Travel Document (Advance Parole),285858.0,118344.0,73774.0,892028.0,quarterly_all_forms_fy2024_q1.csv,892028.0,I-131
2024,1,Other,I-131,Application for Travel Document (Parole-in-Place),13198.0,5876.0,894.0,13680.0,quarterly_all_forms_fy2024_q1.csv,13680.0,I-131
2024,2,Other,I-131,Application for Travel Document,51883.0,55233.0,7041.0,163212.0,quarterly_all_forms_fy2024_q2.csv,163212.0,I-131
2024,2,Other,I-131,Application for Travel Document (Advance Parole),457339.0,275934.0,70431.0,911020.0,quarterly_all_forms_fy2024_q2.csv,911020.0,I-131
2024,2,Other,I-131,Application for Travel Document (Parole-in-Place),11754.0,9198.0,1309.0,16838.0,quarterly_all_forms_fy2024_q2.csv,16838.0,I-131
2024,3,Other,I-131,Application for Travel Document,72100.0,69610.0,7848.0,165016.0,quarterly_all_forms_fy2024_q3.csv,165016.0,I-131
2024,3,Other,I-131,Application for Travel Document (Advance Parole),611300.0,461645.0,106629.0,834826.0,quarterly_all_forms_fy2024_q3.csv,834826.0,I-131
2024,3,Other,I-131,Application for Travel Document (Parole-in-Place),16345.0,12224.0,2020.0,18418.0,quarterly_all_forms_fy2024_q3.csv,18418.0,I-131
2024,4,Other,I-131,Application for Travel Document,93635.0,93027.0,9382.0,162078.0,quarterly_all_forms_fy2024_q4.csv,162078.0,I-131
2024,4,Other,I-131,Application for Travel Document (Advance Parole),714147.0,611925.0,215722.0,605104.0,quarterly_all_forms_fy2024_q4.csv,605104.0,I-131
2024,4,Other,I-131,Application for Travel Document (Parole-in-Place),21008.0,14890.0,2488.0,20846.0,quarterly_all_forms_fy2024_q4.csv,20846.0,I-131
2025,1,Other,I-131,Application for Travel Document,38440.0,31032.0,2730.0,167370.0,quarterly_all_forms_fy2025_q1.csv,167370.0,I-131
2025,1,Other,I-131,Application for Travel Document (Advance Parole),226392.0,219926.0,93830.0,553556.0,quarterly_all_forms_fy2025_q1.csv,553556.0,I-131
2025,1,Other,I-131,Application for Travel Document (Parole-in-Place),9806.0,6568.0,1480.0,23150.0,quarterly_all_forms_fy2025_q1.csv,23150.0,I-131
2025,2,Other,I-131,Application for Travel Document,58900.0,50580.0,4347.0,169216.0,quarterly_all_forms_fy2025_q2.csv,169216.0,I-131
2025,2,Other,I-131,Application for Travel Document (Advance Parole),275820.0,254699.0,96579.0,520762.0,quarterly_all_forms_fy2025_q2.csv,520762.0,I-131
2025,2,Other,I-131,Application for Travel Document (Parole-in-Place),17333.0,8586.0,2182.0,28974.0,quarterly_all_forms_fy2025_q2.csv,28974.0,I-131
2025,3,Other,I-131,Application for Travel Document,86831.0,59721.0,6025.0,186924.0,quarterly_all_forms_fy2025_q3.csv,186924.0,I-131
2025,3,Other,I-131,Application for Travel Document (Advance Parole),331248.0,268347.0,98651.0,531448.0,quarterly_all_forms_fy2025_q3.csv,531448.0,I-131
2025,3,Other,I-131,Application for Travel Document (Parole-in-Place),22161.0,14374.0,3223.0,30258.0,quarterly_all_forms_fy2025_q3.csv,30258.0,I-131
2023,3,Other,I-13122,Application for Travel Document (Humanitarian Parole),10351.0,4531.0,3816.0,89048.0,quarterly_all_forms_fy2023_q3.csv,89048.0,I-131
2023,4,Other,I-13122,Application for Travel Document (Humanitarian Parole),12395.0,5854.0,5537.0,86208.0,quarterly_all_forms_fy2023_q4.csv,86208.0,I-131
2024,1,Other,I-13122,Application for Travel Document (Humanitarian Parole),5082.0,4102.0,2156.0,84530.0,quarterly_all_forms_fy2024_q1.csv,84530.0,I-131
2024,2,Other,I-13122,Application for Travel Document (Humanitarian Parole),11047.0,1140.0,810.0,5350.0,quarterly_all_forms_fy2024_q2.csv,5350.0,I-131
